user_id,total_spend_virtual,total_no_purchases_virtual,first_gold_spend_date_virtual,last_gold_spend_date_virtual,number_of_purchase_days_virtual,preferred_product_virtual,average_spend_per_purchase_virtual
299827,582,12,2024-03-21,2024-04-30,12,Weapon,48.5
299829,15,1,2024-04-11,2024-04-11,1,Weapon,15.0
299830,2103,9,2024-03-11,2024-04-30,8,Weapon,233.67
299831,41,2,2024-03-14,2024-03-15,2,Weapon,20.5
299832,51,2,2024-03-31,2024-04-01,2,Weapon,25.5
299834,34,2,2024-03-23,2024-03-31,2,Boost,17.0
299835,61,4,2024-03-22,2024-04-07,4,Weapon,15.25
299836,113,5,2024-03-26,2024-04-04,5,Weapon,22.6
299840,80,4,2024-03-11,2024-03-21,4,Weapon,20.0
299845,53,5,2024-04-10,2024-04-30,5,Weapon,10.6
299847,65,7,2024-03-08,2024-04-10,7,Weapon,9.29
299848,71,6,2024-04-03,2024-04-22,6,Weapon,11.83
299850,46,3,2024-03-05,2024-03-18,3,Weapon,15.33
299851,53,3,2024-03-17,2024-03-20,3,Weapon,17.67
299854,271,7,2024-03-01,2024-03-16,7,Weapon,38.71
299855,55,2,2024-03-21,2024-03-22,2,Weapon,27.5
299857,30,2,2024-03-22,2024-03-23,2,Weapon,15.0
299858,126,3,2024-04-20,2024-04-29,3,Weapon,42.0
299859,32,2,2024-03-01,2024-03-03,2,Weapon,16.0
299860,96,2,2024-03-16,2024-03-22,2,Weapon,48.0
299861,108,3,2024-04-05,2024-04-09,3,Weapon,36.0
299862,182,9,2024-04-01,2024-04-21,9,Weapon,20.22
299864,13,2,2024-04-03,2024-04-11,2,Weapon,6.5
299865,24,1,2024-04-20,2024-04-20,1,Weapon,24.0
299866,104,3,2024-03-21,2024-04-07,3,Weapon,34.67
299867,63,5,2024-03-30,2024-04-16,5,Weapon,12.6
299868,5,1,2024-04-18,2024-04-18,1,Weapon,5.0
299869,15,1,2024-03-06,2024-03-06,1,Weapon,15.0
299873,125,2,2024-03-25,2024-04-18,2,Boost,62.5
299875,209,7,2024-03-18,2024-05-01,7,Weapon,29.86
299877,59,2,2024-04-18,2024-04-29,2,Weapon,29.5
299878,48,4,2024-03-28,2024-04-01,4,Weapon,12.0
299881,134,2,2024-03-18,2024-03-25,2,Boost,67.0
299883,83,9,2024-04-07,2024-04-29,9,Weapon,9.22
299885,334,12,2024-03-17,2024-04-26,12,Boost,27.83
299886,5,1,2024-04-06,2024-04-06,1,Weapon,5.0
299887,55,3,2024-03-01,2024-03-06,3,Weapon,18.33
299890,33,2,2024-03-16,2024-03-21,2,Weapon,16.5
299892,45,1,2024-03-08,2024-03-08,1,Weapon,45.0
299893,42,2,2024-04-08,2024-04-10,2,Weapon,21.0
299894,37,1,2024-03-10,2024-03-10,1,Weapon,37.0
299895,8,3,2024-03-21,2024-03-25,3,Weapon,2.67
299896,99,1,2024-04-12,2024-04-12,1,Boost,99.0
299898,124,3,2024-03-02,2024-03-06,3,Weapon,41.33
299899,284,10,2024-03-09,2024-04-08,10,Weapon,28.4
299900,5,1,2024-03-19,2024-03-19,1,Weapon,5.0
299903,111,8,2024-03-29,2024-04-18,8,Weapon,13.88
299906,6,1,2024-03-23,2024-03-23,1,Weapon,6.0
299907,74,4,2024-03-01,2024-03-04,4,Weapon,18.5
299908,552,9,2024-03-01,2024-04-14,9,Boost,61.33
299909,50,1,2024-04-11,2024-04-11,1,Weapon,50.0
299912,76,4,2024-04-19,2024-04-24,4,Weapon,19.0
299913,124,4,2024-03-09,2024-03-13,4,Weapon,31.0
299915,5,1,2024-03-30,2024-03-30,1,Weapon,5.0
299916,56,2,2024-03-09,2024-03-10,2,Weapon,28.0
299921,139,3,2024-04-12,2024-04-18,3,Weapon,46.33
299923,5,1,2024-04-25,2024-04-25,1,Weapon,5.0
299925,75,2,2024-04-14,2024-04-22,2,Weapon,37.5
299927,199,1,2024-04-12,2024-04-12,1,Boost,199.0
299929,110,4,2024-03-13,2024-03-30,4,Weapon,27.5
299930,5,1,2024-03-12,2024-03-12,1,Weapon,5.0
299931,45,1,2024-03-10,2024-03-10,1,Weapon,45.0
299934,47,1,2024-04-21,2024-04-21,1,Weapon,47.0
299935,122,6,2024-03-18,2024-03-24,6,Weapon,20.33
299938,85,4,2024-03-09,2024-03-26,4,Weapon,21.25
299941,42,3,2024-04-12,2024-04-20,3,Weapon,14.0
299942,55,2,2024-03-15,2024-03-17,2,Weapon,27.5
299946,272,7,2024-04-16,2024-05-01,7,Weapon,38.86
299948,200,8,2024-03-14,2024-04-03,8,Weapon,25.0
299951,109,5,2024-03-07,2024-03-11,5,Weapon,21.8
299952,15,1,2024-03-09,2024-03-09,1,Weapon,15.0
299953,71,4,2024-03-10,2024-03-29,4,Weapon,17.75
299954,225,6,2024-03-13,2024-03-31,6,Weapon,37.5
299955,23,3,2024-03-21,2024-03-26,3,Weapon,7.67
299956,49,2,2024-03-25,2024-04-16,2,Weapon,24.5
299957,535,5,2024-03-29,2024-04-17,4,Weapon,107.0
299961,114,6,2024-03-25,2024-04-30,6,Weapon,19.0
299962,138,6,2024-03-17,2024-04-09,6,Weapon,23.0
299963,396,12,2024-04-05,2024-04-28,11,Weapon,33.0
299964,70,4,2024-04-14,2024-04-19,4,Weapon,17.5
299965,89,4,2024-03-14,2024-03-27,4,Weapon,22.25
299969,7,2,2024-03-03,2024-03-06,2,Weapon,3.5
299971,81,6,2024-03-01,2024-03-13,6,Weapon,13.5
299972,14,1,2024-03-13,2024-03-13,1,Weapon,14.0
299973,23,2,2024-03-09,2024-03-24,2,Weapon,11.5
299974,15,1,2024-04-21,2024-04-21,1,Weapon,15.0
299975,342,7,2024-04-15,2024-04-27,7,Weapon,48.86
299976,87,2,2024-03-01,2024-03-04,2,Weapon,43.5
299977,96,4,2024-04-12,2024-04-18,4,Weapon,24.0
299979,26,1,2024-03-18,2024-03-18,1,Weapon,26.0
299981,71,6,2024-03-06,2024-04-19,6,Weapon,11.83
299983,100,1,2024-04-22,2024-04-22,1,Boost,100.0
299984,20,2,2024-04-11,2024-04-13,2,Weapon,10.0
299986,31,2,2024-03-22,2024-04-18,2,Weapon,15.5
299988,52,2,2024-04-05,2024-04-06,2,Weapon,26.0
299992,117,4,2024-04-03,2024-04-21,4,Weapon,29.25
299993,114,7,2024-03-15,2024-04-08,7,Weapon,16.29
299996,2,1,2024-04-14,2024-04-14,1,Boost,2.0
299997,352,16,2024-03-30,2024-05-01,15,Weapon,22.0
299999,83,5,2024-03-22,2024-04-05,5,Weapon,16.6
300004,500,1,2024-03-07,2024-03-07,1,Weapon,500.0
300006,29,2,2024-03-29,2024-03-31,2,Weapon,14.5
300007,14,3,2024-03-15,2024-03-19,3,Weapon,4.67
300008,64,4,2024-04-02,2024-04-13,4,Weapon,16.0
300009,1,1,2024-03-02,2024-03-02,1,Weapon,1.0
300010,23,2,2024-03-20,2024-03-26,2,Weapon,11.5
300011,5,1,2024-04-01,2024-04-01,1,Weapon,5.0
300014,37,2,2024-03-29,2024-03-30,2,Weapon,18.5
300015,73,2,2024-04-23,2024-04-24,2,Weapon,36.5
300017,73,2,2024-04-11,2024-04-12,2,Weapon,36.5
300020,102,3,2024-03-27,2024-04-18,3,Weapon,34.0
300021,36,3,2024-03-20,2024-03-22,3,Weapon,12.0
300022,49,2,2024-04-16,2024-04-18,2,Weapon,24.5
300023,63,3,2024-04-11,2024-04-14,3,Weapon,21.0
300024,35,2,2024-03-01,2024-03-02,2,Weapon,17.5
300026,57,3,2024-04-20,2024-04-22,3,Weapon,19.0
300027,77,4,2024-04-02,2024-04-23,4,Weapon,19.25
300029,5751,15,2024-03-06,2024-04-14,11,Weapon,383.4
300030,165,4,2024-03-20,2024-04-09,4,Weapon,41.25
300031,56,2,2024-03-17,2024-03-18,2,Weapon,28.0
300032,45,5,2024-03-25,2024-04-13,5,Weapon,9.0
300033,191,2,2024-03-02,2024-03-24,2,Weapon,95.5
300034,257,4,2024-03-19,2024-04-06,4,Weapon,64.25
300037,89,2,2024-03-20,2024-03-21,2,Weapon,44.5
300039,54,4,2024-03-01,2024-04-15,4,Boost,13.5
300041,25,2,2024-03-14,2024-03-15,2,Weapon,12.5
300042,58,3,2024-03-01,2024-03-16,3,Weapon,19.33
300043,313,12,2024-03-08,2024-04-11,9,Weapon,26.08
300044,13,1,2024-04-02,2024-04-02,1,Weapon,13.0
300045,42,2,2024-03-03,2024-03-04,2,Weapon,21.0
300049,51,5,2024-03-13,2024-03-27,5,Weapon,10.2
300051,4,1,2024-04-09,2024-04-09,1,Weapon,4.0
300052,69,1,2024-03-17,2024-03-17,1,Boost,69.0
300053,40,2,2024-04-15,2024-04-17,2,Weapon,20.0
300054,9,1,2024-03-13,2024-03-13,1,Weapon,9.0
300055,69,3,2024-03-17,2024-03-19,3,Weapon,23.0
300056,52,3,2024-03-03,2024-03-09,3,Weapon,17.33
300057,97,6,2024-04-15,2024-04-20,5,Weapon,16.17
300058,144,6,2024-03-29,2024-04-06,6,Weapon,24.0
300059,157,4,2024-04-13,2024-04-20,4,Weapon,39.25
300060,83,2,2024-04-14,2024-04-27,2,Boost,41.5
300061,159,5,2024-04-03,2024-04-10,5,Weapon,31.8
300062,17,1,2024-04-23,2024-04-23,1,Weapon,17.0
300063,28,2,2024-03-29,2024-04-05,2,Weapon,14.0
300065,74,2,2024-03-27,2024-03-29,2,Weapon,37.0
300066,27,1,2024-04-08,2024-04-08,1,Weapon,27.0
300068,80,6,2024-04-13,2024-04-20,6,Weapon,13.33
300069,105,2,2024-04-09,2024-04-20,2,Boost,52.5
300070,124,6,2024-03-28,2024-04-02,5,Weapon,20.67
300071,49,1,2024-04-02,2024-04-02,1,Boost,49.0
300073,200,2,2024-03-08,2024-03-14,2,Boost,100.0
300075,38,2,2024-03-31,2024-04-01,2,Weapon,19.0
300078,114,6,2024-03-08,2024-04-05,6,Weapon,19.0
300079,142,7,2024-03-03,2024-03-14,6,Boost,20.29
300081,44,4,2024-03-30,2024-04-07,4,Weapon,11.0
300082,162,5,2024-03-23,2024-04-20,5,Weapon,32.4
300083,11,1,2024-03-02,2024-03-02,1,Weapon,11.0
300086,5,1,2024-04-08,2024-04-08,1,Weapon,5.0
300087,62,4,2024-03-26,2024-04-04,4,Weapon,15.5
300091,30,3,2024-03-22,2024-04-10,3,Weapon,10.0
300092,100,1,2024-03-05,2024-03-05,1,Boost,100.0
300094,15,1,2024-04-01,2024-04-01,1,Weapon,15.0
300095,107,7,2024-03-07,2024-03-21,7,Weapon,15.29
300097,133,6,2024-04-02,2024-04-06,5,Weapon,22.17
300100,98,4,2024-03-29,2024-04-01,4,Weapon,24.5
300101,1,1,2024-04-07,2024-04-07,1,Weapon,1.0
300102,99,1,2024-03-30,2024-03-30,1,Boost,99.0
300103,67,2,2024-04-03,2024-04-04,2,Weapon,33.5
300104,46,2,2024-03-30,2024-03-31,2,Weapon,23.0
300105,30,2,2024-04-12,2024-04-16,2,Weapon,15.0
300107,101,3,2024-03-06,2024-03-09,3,Weapon,33.67
300109,50,2,2024-03-15,2024-03-26,2,Weapon,25.0
300110,30,1,2024-03-01,2024-03-01,1,Weapon,30.0
300116,50,3,2024-03-01,2024-03-19,3,Weapon,16.67
300118,46,4,2024-03-26,2024-04-02,4,Weapon,11.5
300119,47,3,2024-03-19,2024-05-01,3,Weapon,15.67
300124,69,2,2024-03-21,2024-03-22,2,Weapon,34.5
300125,78,6,2024-04-15,2024-04-27,6,Weapon,13.0
300126,250,7,2024-04-05,2024-04-24,7,Weapon,35.71
300127,20,2,2024-03-30,2024-04-11,2,Weapon,10.0
300129,4,1,2024-03-02,2024-03-02,1,Boost,4.0
300130,47,4,2024-03-16,2024-03-24,4,Weapon,11.75
300134,43,2,2024-03-23,2024-03-24,2,Weapon,21.5
300137,34,2,2024-03-17,2024-03-18,2,Weapon,17.0
300138,304,14,2024-03-18,2024-04-19,13,Weapon,21.71
300142,92,2,2024-03-03,2024-03-05,2,Weapon,46.0
300143,15,1,2024-04-12,2024-04-12,1,Weapon,15.0
300144,40,2,2024-03-27,2024-03-28,2,Weapon,20.0
300145,55,3,2024-03-18,2024-03-24,3,Weapon,18.33
300146,97,2,2024-03-14,2024-03-15,2,Weapon,48.5
300149,123,7,2024-03-06,2024-03-24,7,Weapon,17.57
300152,53,3,2024-04-06,2024-04-08,3,Weapon,17.67
300154,23,2,2024-03-05,2024-03-10,2,Weapon,11.5
300155,268,8,2024-04-13,2024-05-01,8,Weapon,33.5
300156,150,4,2024-03-29,2024-04-01,3,Weapon,37.5
300157,509,19,2024-03-04,2024-03-26,18,Weapon,26.79
300161,85,6,2024-03-04,2024-03-10,6,Weapon,14.17
300163,80,4,2024-03-08,2024-03-26,4,Weapon,20.0
300166,108,4,2024-03-01,2024-03-16,4,Weapon,27.0
300169,54,4,2024-03-09,2024-03-31,4,Weapon,13.5
300170,45,4,2024-04-07,2024-04-11,4,Weapon,11.25
300172,49,1,2024-03-26,2024-03-26,1,Boost,49.0
300173,807,3,2024-04-17,2024-04-21,2,Weapon,269.0
300174,23,3,2024-03-19,2024-03-28,3,Weapon,7.67
300177,126,4,2024-03-14,2024-03-17,4,Weapon,31.5
300178,194,6,2024-03-26,2024-04-23,6,Weapon,32.33
300180,212,6,2024-03-09,2024-04-05,6,Weapon,35.33
300183,6672,11,2024-03-03,2024-04-06,9,Weapon,606.55
300184,46,3,2024-03-28,2024-04-03,3,Weapon,15.33
300189,11,1,2024-04-03,2024-04-03,1,Weapon,11.0
300190,159,3,2024-03-05,2024-03-27,3,Weapon,53.0
300191,799,4,2024-03-22,2024-04-28,4,Boost,199.75
300192,164,4,2024-03-22,2024-03-25,4,Weapon,41.0
300193,102,2,2024-03-31,2024-04-24,2,Boost,51.0
300194,45,4,2024-03-17,2024-03-26,4,Weapon,11.25
300197,140,5,2024-04-12,2024-05-01,5,Weapon,28.0
300198,21,2,2024-03-13,2024-03-26,2,Weapon,10.5
300199,99,1,2024-04-05,2024-04-05,1,Boost,99.0
300201,190,6,2024-03-26,2024-04-16,6,Weapon,31.67
300202,54,2,2024-04-02,2024-04-05,2,Weapon,27.0
300203,80,3,2024-04-13,2024-04-16,3,Weapon,26.67
300207,957,9,2024-03-27,2024-04-22,8,Weapon,106.33
300208,42,2,2024-04-12,2024-04-13,2,Weapon,21.0
300209,149,2,2024-04-21,2024-04-26,2,Boost,74.5
300211,47,4,2024-04-11,2024-04-14,4,Weapon,11.75
300214,61,3,2024-04-19,2024-04-24,3,Weapon,20.33
300215,4,1,2024-04-03,2024-04-03,1,Weapon,4.0
300216,56,2,2024-04-13,2024-04-15,2,Weapon,28.0
300218,5,1,2024-04-10,2024-04-10,1,Weapon,5.0
300219,226,3,2024-04-19,2024-04-28,3,Boost,75.33
300220,88,2,2024-04-08,2024-04-15,2,Boost,44.0
300222,33,2,2024-03-20,2024-03-22,2,Weapon,16.5
300223,22,2,2024-03-11,2024-03-19,2,Weapon,11.0
300224,54,2,2024-04-22,2024-04-30,2,Weapon,27.0
300225,46,2,2024-04-16,2024-04-18,2,Weapon,23.0
300226,11,1,2024-04-08,2024-04-08,1,Weapon,11.0
300229,40,2,2024-03-25,2024-03-26,2,Weapon,20.0
300231,40,4,2024-03-19,2024-03-24,4,Weapon,10.0
300232,78,6,2024-03-09,2024-03-21,6,Weapon,13.0
300233,500,1,2024-04-24,2024-04-24,1,Weapon,500.0
300234,59,3,2024-04-06,2024-04-12,3,Weapon,19.67
300235,15,1,2024-03-03,2024-03-03,1,Weapon,15.0
300240,120,7,2024-03-08,2024-03-19,7,Weapon,17.14
300241,568,17,2024-03-02,2024-04-28,16,Weapon,33.41
300244,497,3,2024-03-22,2024-04-12,3,Boost,165.67
300245,24,2,2024-04-17,2024-04-18,2,Weapon,12.0
300246,100,4,2024-03-16,2024-03-22,4,Weapon,25.0
300250,5,1,2024-03-01,2024-03-01,1,Weapon,5.0
300254,33,5,2024-03-26,2024-03-29,4,Boost,6.6
300255,19,1,2024-03-18,2024-03-18,1,Weapon,19.0
300257,37,3,2024-03-03,2024-03-23,3,Weapon,12.33
300258,21,1,2024-03-24,2024-03-24,1,Weapon,21.0
300259,70,4,2024-04-11,2024-04-21,4,Weapon,17.5
300261,227,6,2024-03-10,2024-04-18,6,Weapon,37.83
300263,81,7,2024-03-02,2024-03-05,4,Weapon,11.57
300264,91,2,2024-03-25,2024-03-26,2,Weapon,45.5
300266,85,3,2024-03-15,2024-03-20,3,Weapon,28.33
300267,100,1,2024-04-03,2024-04-03,1,Boost,100.0
300268,9,1,2024-03-18,2024-03-18,1,Weapon,9.0
300273,53,3,2024-03-15,2024-03-22,3,Weapon,17.67
300274,53,3,2024-03-11,2024-03-13,3,Weapon,17.67
300275,117,3,2024-03-11,2024-03-17,3,Weapon,39.0
300278,990,1,2024-03-12,2024-03-12,1,Gear,990.0
300280,76,3,2024-03-12,2024-03-15,3,Weapon,25.33
300282,33,2,2024-04-19,2024-04-20,2,Weapon,16.5
300285,100,1,2024-04-14,2024-04-14,1,Boost,100.0
300286,127,6,2024-03-20,2024-03-28,6,Weapon,21.17
300287,34,2,2024-04-14,2024-04-16,2,Weapon,17.0
300288,15,1,2024-04-21,2024-04-21,1,Weapon,15.0
300291,34,2,2024-04-14,2024-04-15,2,Weapon,17.0
300292,130,3,2024-03-29,2024-05-01,3,Weapon,43.33
300293,27,2,2024-03-01,2024-03-03,2,Weapon,13.5
300294,60,2,2024-04-01,2024-04-18,2,Weapon,30.0
300298,438,5,2024-04-03,2024-04-27,5,Boost,87.6
300300,159,3,2024-03-17,2024-03-31,3,Weapon,53.0
300301,126,4,2024-04-05,2024-04-08,4,Weapon,31.5
300302,45,3,2024-04-12,2024-04-16,3,Weapon,15.0
300304,169,7,2024-03-07,2024-04-11,5,Weapon,24.14
300305,25,1,2024-04-02,2024-04-02,1,Weapon,25.0
300306,59,1,2024-03-06,2024-03-06,1,Weapon,59.0
300307,39,2,2024-04-10,2024-04-11,2,Weapon,19.5
300308,35,2,2024-04-02,2024-04-11,2,Weapon,17.5
300310,56,5,2024-03-03,2024-03-07,5,Weapon,11.2
300311,45,3,2024-03-09,2024-03-13,3,Weapon,15.0
300312,96,3,2024-04-08,2024-04-16,3,Weapon,32.0
300317,62,4,2024-04-16,2024-04-24,4,Weapon,15.5
300318,3825,1,2024-03-29,2024-03-29,1,Gear,3825.0
300325,75,5,2024-03-02,2024-03-22,5,Weapon,15.0
300326,19,2,2024-03-09,2024-03-10,2,Weapon,9.5
300329,26,2,2024-03-15,2024-03-17,2,Weapon,13.0
300332,35,2,2024-04-19,2024-04-20,2,Boost,17.5
300333,104,2,2024-03-17,2024-03-23,2,Boost,52.0
300334,94,4,2024-03-21,2024-03-27,4,Boost,23.5
300335,13,1,2024-03-01,2024-03-01,1,Weapon,13.0
300338,48,4,2024-04-11,2024-04-24,4,Weapon,12.0
300341,33,2,2024-03-08,2024-03-14,2,Weapon,16.5
300343,5,1,2024-03-31,2024-03-31,1,Weapon,5.0
300344,15,1,2024-03-21,2024-03-21,1,Weapon,15.0
300345,51,4,2024-04-14,2024-04-25,4,Weapon,12.75
300347,10,1,2024-04-01,2024-04-01,1,Weapon,10.0
300348,111,3,2024-04-22,2024-04-25,3,Weapon,37.0
300349,310,4,2024-03-09,2024-03-14,3,Weapon,77.5
300351,60,2,2024-03-07,2024-03-08,2,Weapon,30.0
300352,50,3,2024-03-06,2024-03-13,3,Weapon,16.67
300353,15,1,2024-04-01,2024-04-01,1,Weapon,15.0
300355,5,1,2024-03-16,2024-03-16,1,Weapon,5.0
300356,40,4,2024-03-21,2024-03-25,4,Weapon,10.0
300358,20,2,2024-03-01,2024-03-08,2,Weapon,10.0
300360,58,3,2024-04-13,2024-04-21,3,Weapon,19.33
300361,69,3,2024-04-10,2024-04-25,3,Weapon,23.0
300363,37,1,2024-04-21,2024-04-21,1,Weapon,37.0
300366,189,6,2024-03-01,2024-03-16,6,Weapon,31.5
300367,173,6,2024-04-19,2024-04-28,6,Weapon,28.83
300369,214,9,2024-04-06,2024-05-01,9,Weapon,23.78
300371,238,9,2024-03-01,2024-03-10,8,Weapon,26.44
300372,30,1,2024-03-01,2024-03-01,1,Weapon,30.0
300375,54,2,2024-03-01,2024-03-06,2,Weapon,27.0
300377,51,2,2024-04-01,2024-04-03,2,Boost,25.5
300378,240,8,2024-03-22,2024-04-16,8,Weapon,30.0
300381,114,1,2024-03-19,2024-03-19,1,Weapon,114.0
300383,109,7,2024-04-04,2024-04-16,7,Weapon,15.57
300384,17,2,2024-03-24,2024-03-28,2,Weapon,8.5
300389,40,2,2024-03-30,2024-03-31,2,Weapon,20.0
300390,44,2,2024-04-17,2024-04-23,2,Weapon,22.0
300392,2347,10,2024-03-23,2024-04-25,9,Weapon,234.7
300395,2,1,2024-04-09,2024-04-09,1,Boost,2.0
300396,148,6,2024-03-29,2024-04-08,6,Weapon,24.67
300397,150,4,2024-03-26,2024-04-04,4,Weapon,37.5
300399,44,2,2024-04-22,2024-04-24,2,Weapon,22.0
300402,200,2,2024-03-23,2024-03-25,2,Boost,100.0
300405,98,4,2024-04-04,2024-04-09,4,Weapon,24.5
300406,107,3,2024-03-16,2024-03-18,3,Weapon,35.67
300407,5,1,2024-03-28,2024-03-28,1,Weapon,5.0
300411,30,4,2024-03-14,2024-03-23,4,Weapon,7.5
300413,59,4,2024-04-01,2024-04-04,4,Weapon,14.75
300414,10,1,2024-03-25,2024-03-25,1,Weapon,10.0
300415,15,1,2024-03-14,2024-03-14,1,Weapon,15.0
300416,1,1,2024-03-29,2024-03-29,1,Weapon,1.0
300418,100,4,2024-03-20,2024-04-06,4,Weapon,25.0
300420,62,4,2024-03-09,2024-04-21,4,Weapon,15.5
300423,47,2,2024-03-10,2024-03-11,2,Boost,23.5
300427,70,1,2024-03-11,2024-03-11,1,Weapon,70.0
300428,54,3,2024-04-19,2024-04-21,3,Weapon,18.0
300429,47,2,2024-03-01,2024-03-03,2,Boost,23.5
300430,49,1,2024-04-06,2024-04-06,1,Boost,49.0
300431,78,3,2024-03-09,2024-03-26,3,Weapon,26.0
300434,36,2,2024-04-22,2024-04-23,2,Weapon,18.0
300435,86,2,2024-03-31,2024-04-01,2,Weapon,43.0
300436,54,3,2024-03-05,2024-03-07,3,Weapon,18.0
300438,35,2,2024-03-03,2024-03-09,2,Weapon,17.5
300442,67,2,2024-04-10,2024-04-11,2,Weapon,33.5
300448,129,8,2024-03-27,2024-04-06,7,Weapon,16.12
300449,5,1,2024-03-19,2024-03-19,1,Weapon,5.0
300451,129,3,2024-04-14,2024-05-01,3,Weapon,43.0
300452,5,1,2024-04-14,2024-04-14,1,Weapon,5.0
300455,128,2,2024-03-01,2024-03-15,2,Boost,64.0
300456,32,1,2024-03-30,2024-03-30,1,Weapon,32.0
300457,468,4,2024-03-01,2024-03-25,4,Weapon,117.0
300459,117,3,2024-04-13,2024-04-24,3,Weapon,39.0
300460,139,7,2024-03-21,2024-04-24,7,Weapon,19.86
300461,40,2,2024-03-21,2024-03-22,2,Weapon,20.0
300463,88,3,2024-04-21,2024-04-24,3,Weapon,29.33
300464,337,11,2024-03-13,2024-04-02,11,Weapon,30.64
300465,304,14,2024-04-13,2024-04-30,13,Weapon,21.71
300468,145,6,2024-03-02,2024-03-12,6,Weapon,24.17
300471,87,4,2024-04-01,2024-04-04,4,Weapon,21.75
300472,100,1,2024-03-24,2024-03-24,1,Boost,100.0
300475,88,4,2024-04-03,2024-04-09,4,Weapon,22.0
300476,60,3,2024-04-04,2024-04-06,3,Weapon,20.0
300479,10,1,2024-03-09,2024-03-09,1,Boost,10.0
300482,154,1,2024-04-14,2024-04-14,1,Boost,154.0
300483,62,3,2024-04-08,2024-04-14,3,Weapon,20.67
300484,51890,8,2024-03-11,2024-04-26,7,Boost,6486.25
300485,89,3,2024-04-17,2024-05-01,3,Weapon,29.67
300487,87,3,2024-03-06,2024-03-12,3,Weapon,29.0
300489,9862,3,2024-04-02,2024-04-03,2,Gear,3287.33
300490,89,3,2024-04-13,2024-04-18,3,Weapon,29.67
300492,395,6,2024-03-22,2024-04-06,6,Weapon,65.83
300493,22,3,2024-03-06,2024-03-18,3,Weapon,7.33
300495,25,1,2024-03-18,2024-03-18,1,Weapon,25.0
300497,10,2,2024-03-19,2024-03-24,2,Weapon,5.0
300500,63,4,2024-03-02,2024-03-05,4,Weapon,15.75
300502,120,2,2024-03-05,2024-03-27,2,Boost,60.0
300505,93,3,2024-03-31,2024-04-10,3,Weapon,31.0
300506,90,1,2024-03-28,2024-03-28,1,Weapon,90.0
300507,40,2,2024-03-23,2024-04-06,2,Weapon,20.0
300508,114,6,2024-03-18,2024-03-30,6,Weapon,19.0
300513,5,1,2024-04-19,2024-04-19,1,Weapon,5.0
300517,104,4,2024-04-04,2024-04-18,4,Weapon,26.0
300519,51,1,2024-04-11,2024-04-11,1,Weapon,51.0
300520,72,2,2024-04-05,2024-04-09,2,Weapon,36.0
300522,62,3,2024-03-27,2024-04-09,3,Weapon,20.67
300523,20,2,2024-03-09,2024-03-10,2,Weapon,10.0
300526,63,2,2024-04-13,2024-04-21,2,Weapon,31.5
300527,51,2,2024-03-23,2024-03-24,2,Weapon,25.5
300528,48,2,2024-03-03,2024-03-04,2,Weapon,24.0
300530,5,1,2024-03-01,2024-03-01,1,Weapon,5.0
300531,57,5,2024-03-02,2024-03-12,5,Weapon,11.4
300534,143,7,2024-03-24,2024-05-01,7,Weapon,20.43
300535,25,2,2024-03-23,2024-03-26,2,Weapon,12.5
300536,30,1,2024-03-04,2024-03-04,1,Weapon,30.0
300538,210,5,2024-03-22,2024-03-31,5,Weapon,42.0
300539,110,4,2024-04-03,2024-04-10,4,Weapon,27.5
300540,125,4,2024-03-04,2024-03-10,4,Weapon,31.25
300541,3,1,2024-03-06,2024-03-06,1,Weapon,3.0
300543,41,3,2024-04-13,2024-04-15,3,Weapon,13.67
300545,187,8,2024-03-28,2024-04-29,8,Weapon,23.38
300546,248,1,2024-03-22,2024-03-22,1,Weapon,248.0
300547,32,3,2024-04-19,2024-04-24,3,Weapon,10.67
300553,40,2,2024-03-18,2024-03-23,2,Weapon,20.0
300558,59,2,2024-03-01,2024-03-04,2,Weapon,29.5
300561,178,6,2024-03-12,2024-04-02,6,Weapon,29.67
300563,69,1,2024-04-03,2024-04-03,1,Boost,69.0
300564,39,1,2024-04-01,2024-04-01,1,Weapon,39.0
300568,145,4,2024-03-10,2024-03-21,4,Weapon,36.25
300570,7,1,2024-03-05,2024-03-05,1,Weapon,7.0
300571,45,4,2024-03-20,2024-03-24,4,Weapon,11.25
300574,121,5,2024-04-15,2024-04-24,5,Weapon,24.2
300577,41,2,2024-03-28,2024-03-30,2,Weapon,20.5
300578,108,5,2024-04-06,2024-04-11,4,Weapon,21.6
300581,60,1,2024-04-21,2024-04-21,1,Weapon,60.0
300586,30,3,2024-03-01,2024-03-15,3,Weapon,10.0
300588,500,1,2024-04-28,2024-04-28,1,Weapon,500.0
300589,14,1,2024-03-15,2024-03-15,1,Weapon,14.0
300593,135,4,2024-04-06,2024-04-11,4,Weapon,33.75
300594,106,6,2024-03-20,2024-03-29,6,Weapon,17.67
300596,9415,6,2024-03-10,2024-04-28,5,Weapon,1569.17
300597,139,3,2024-03-24,2024-04-12,3,Weapon,46.33
300598,24,1,2024-03-23,2024-03-23,1,Weapon,24.0
300599,25,2,2024-03-19,2024-03-24,2,Weapon,12.5
300601,78,2,2024-03-05,2024-03-06,2,Weapon,39.0
300604,104,2,2024-03-15,2024-03-16,2,Weapon,52.0
300606,39,3,2024-03-03,2024-03-05,3,Weapon,13.0
300608,80,2,2024-03-10,2024-03-20,2,Weapon,40.0
300609,331,8,2024-03-28,2024-04-26,8,Weapon,41.38
